file_id,dataset,scenario,branch,llm_version,run_id,output_type,execution_status,forecast_length,expected_length,error_group,error_category,error,execution_log_file
Part2-Temperature-S1-ChalDL-KimiK26-Run2,Temperature,S1,ChalDL,KimiK26,2,LIST,FAIL,722.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 722",
Part2-Temperature-S1-ChalML-ClaudeOpus47-Run2,Temperature,S1,ChalML,ClaudeOpus47,2,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-ClaudeOpus47-Run2.txt
Part2-Temperature-S1-ChalML-DeepSeekV4Pro-Run2,Temperature,S1,ChalML,DeepSeekV4Pro,2,SCRIPT,FAIL,731.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S1-ChalML-GPT55-Run1,Temperature,S1,ChalML,GPT55,1,SCRIPT,FAIL,,730,code issue,SCRIPT_SYNTAX_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-GPT55-Run1.txt
Part2-Temperature-S1-ChalML-GPT55-Run2,Temperature,S1,ChalML,GPT55,2,SCRIPT,FAIL,,730,code issue,SCRIPT_SYNTAX_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-GPT55-Run2.txt
Part2-Temperature-S1-ChalML-GPT55-Run3,Temperature,S1,ChalML,GPT55,3,SCRIPT,FAIL,,730,code issue,SCRIPT_SYNTAX_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-GPT55-Run3.txt
Part2-Temperature-S1-ChalML-Gemini31Pro-Run2,Temperature,S1,ChalML,Gemini31Pro,2,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-Gemini31Pro-Run2.txt
Part2-Temperature-S1-ChalML-Gemini31Pro-Run3,Temperature,S1,ChalML,Gemini31Pro,3,SCRIPT,FAIL,729.0,730,model/output issue,FORECAST_PARSE_FAILURE,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S1-ChalML-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S1-ChalML-Gemini31Pro-Run3.txt
Part2-Temperature-S1-ChalML-KimiK26-Run1,Temperature,S1,ChalML,KimiK26,1,TEXT,FAIL,,730,model/output issue,UNSTRUCTURED_TEXT_OUTPUT,unsupported output type: TEXT,
Part2-Temperature-S1-ChalML-KimiK26-Run2,Temperature,S1,ChalML,KimiK26,2,LIST,FAIL,398.0,730,model/output issue,FORECAST_LENGTH_MISMATCH,"forecast length mismatch: expected 730, got 398",
Part2-Temperature-S2-Base-ClaudeOpus47-Run1,Temperature,S2,Base,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-ClaudeOpus47-Run1.txt
Part2-Temperature-S2-Base-ClaudeOpus47-Run2,Temperature,S2,Base,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-ClaudeOpus47-Run2.txt
Part2-Temperature-S2-Base-ClaudeOpus47-Run3,Temperature,S2,Base,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-ClaudeOpus47-Run3.txt
Part2-Temperature-S2-Base-DeepSeekV4Pro-Run1,Temperature,S2,Base,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S2-Base-DeepSeekV4Pro-Run2,Temperature,S2,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S2-Base-DeepSeekV4Pro-Run3,Temperature,S2,Base,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S2-Base-GPT55-Run1,Temperature,S2,Base,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-GPT55-Run1.txt
Part2-Temperature-S2-Base-GPT55-Run2,Temperature,S2,Base,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-GPT55-Run2.txt
Part2-Temperature-S2-Base-GPT55-Run3,Temperature,S2,Base,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-GPT55-Run3.txt
Part2-Temperature-S2-Base-Gemini31Pro-Run1,Temperature,S2,Base,Gemini31Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Gemini31Pro-Run1.txt
Part2-Temperature-S2-Base-Gemini31Pro-Run2,Temperature,S2,Base,Gemini31Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Gemini31Pro-Run2.txt
Part2-Temperature-S2-Base-Gemini31Pro-Run3,Temperature,S2,Base,Gemini31Pro,3,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Gemini31Pro-Run3.txt
Part2-Temperature-S2-Base-Grok43-Run1,Temperature,S2,Base,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Grok43-Run1.txt
Part2-Temperature-S2-Base-Grok43-Run2,Temperature,S2,Base,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Grok43-Run2.txt
Part2-Temperature-S2-Base-Grok43-Run3,Temperature,S2,Base,Grok43,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-Grok43-Run3.txt
Part2-Temperature-S2-Base-KimiK26-Run1,Temperature,S2,Base,KimiK26,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-KimiK26-Run1.txt
Part2-Temperature-S2-Base-KimiK26-Run2,Temperature,S2,Base,KimiK26,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-KimiK26-Run2.txt
Part2-Temperature-S2-Base-KimiK26-Run3,Temperature,S2,Base,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-Base-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-Base-KimiK26-Run3.txt
Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run1,Temperature,S2,ChalDL,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run1.txt
Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run2,Temperature,S2,ChalDL,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run2.txt
Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run3,Temperature,S2,ChalDL,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-ClaudeOpus47-Run3.txt
Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run1,Temperature,S2,ChalDL,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,code issue,SCRIPT_MISSING_IMPORT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run2,Temperature,S2,ChalDL,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run3,Temperature,S2,ChalDL,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S2-ChalDL-GPT55-Run1,Temperature,S2,ChalDL,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-GPT55-Run1.txt
Part2-Temperature-S2-ChalDL-GPT55-Run2,Temperature,S2,ChalDL,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-GPT55-Run2.txt
Part2-Temperature-S2-ChalDL-GPT55-Run3,Temperature,S2,ChalDL,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-GPT55-Run3.txt
Part2-Temperature-S2-ChalDL-Gemini31Pro-Run1,Temperature,S2,ChalDL,Gemini31Pro,1,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Gemini31Pro-Run1.txt
Part2-Temperature-S2-ChalDL-Gemini31Pro-Run2,Temperature,S2,ChalDL,Gemini31Pro,2,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Gemini31Pro-Run2.txt
Part2-Temperature-S2-ChalDL-Gemini31Pro-Run3,Temperature,S2,ChalDL,Gemini31Pro,3,SCRIPT,FAIL,,730,code issue,SCRIPT_TYPE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Gemini31Pro-Run3.txt
Part2-Temperature-S2-ChalDL-Grok43-Run1,Temperature,S2,ChalDL,Grok43,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Grok43-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Grok43-Run1.txt
Part2-Temperature-S2-ChalDL-Grok43-Run2,Temperature,S2,ChalDL,Grok43,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Grok43-Run2.txt
Part2-Temperature-S2-ChalDL-Grok43-Run3,Temperature,S2,ChalDL,Grok43,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-Grok43-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-Grok43-Run3.txt
Part2-Temperature-S2-ChalDL-KimiK26-Run1,Temperature,S2,ChalDL,KimiK26,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-KimiK26-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-KimiK26-Run1.txt
Part2-Temperature-S2-ChalDL-KimiK26-Run2,Temperature,S2,ChalDL,KimiK26,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-KimiK26-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-KimiK26-Run2.txt
Part2-Temperature-S2-ChalDL-KimiK26-Run3,Temperature,S2,ChalDL,KimiK26,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalDL-KimiK26-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalDL-KimiK26-Run3.txt
Part2-Temperature-S2-ChalML-ClaudeOpus47-Run3,Temperature,S2,ChalML,ClaudeOpus47,3,SCRIPT,FAIL,731.0,730,code issue,SCRIPT_MODEL_WARNING_OUTPUT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalML-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalML-ClaudeOpus47-Run3.txt
Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run1,Temperature,S2,ChalML,DeepSeekV4Pro,1,SCRIPT,FAIL,732.0,730,code issue,SCRIPT_MODEL_WARNING_OUTPUT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run2,Temperature,S2,ChalML,DeepSeekV4Pro,2,SCRIPT,FAIL,729.0,730,code issue,SCRIPT_MODEL_WARNING_OUTPUT,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalML-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S2-ChalML-Gemini31Pro-Run2,Temperature,S2,ChalML,Gemini31Pro,2,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalML-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalML-Gemini31Pro-Run2.txt
Part2-Temperature-S2-ChalML-Grok43-Run2,Temperature,S2,ChalML,Grok43,2,SCRIPT,FAIL,,730,code issue,SCRIPT_VALUE_ERROR,previous script execution failed; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S2-ChalML-Grok43-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S2-ChalML-Grok43-Run2.txt
Part2-Temperature-S3-Base-ClaudeOpus47-Run1,Temperature,S3,Base,ClaudeOpus47,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-ClaudeOpus47-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-ClaudeOpus47-Run1.txt
Part2-Temperature-S3-Base-ClaudeOpus47-Run2,Temperature,S3,Base,ClaudeOpus47,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-ClaudeOpus47-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-ClaudeOpus47-Run2.txt
Part2-Temperature-S3-Base-ClaudeOpus47-Run3,Temperature,S3,Base,ClaudeOpus47,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-ClaudeOpus47-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-ClaudeOpus47-Run3.txt
Part2-Temperature-S3-Base-DeepSeekV4Pro-Run1,Temperature,S3,Base,DeepSeekV4Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-DeepSeekV4Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-DeepSeekV4Pro-Run1.txt
Part2-Temperature-S3-Base-DeepSeekV4Pro-Run2,Temperature,S3,Base,DeepSeekV4Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-DeepSeekV4Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-DeepSeekV4Pro-Run2.txt
Part2-Temperature-S3-Base-DeepSeekV4Pro-Run3,Temperature,S3,Base,DeepSeekV4Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-DeepSeekV4Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-DeepSeekV4Pro-Run3.txt
Part2-Temperature-S3-Base-GPT55-Run1,Temperature,S3,Base,GPT55,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-GPT55-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-GPT55-Run1.txt
Part2-Temperature-S3-Base-GPT55-Run2,Temperature,S3,Base,GPT55,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-GPT55-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-GPT55-Run2.txt
Part2-Temperature-S3-Base-GPT55-Run3,Temperature,S3,Base,GPT55,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-GPT55-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-GPT55-Run3.txt
Part2-Temperature-S3-Base-Gemini31Pro-Run1,Temperature,S3,Base,Gemini31Pro,1,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Gemini31Pro-Run1.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Gemini31Pro-Run1.txt
Part2-Temperature-S3-Base-Gemini31Pro-Run2,Temperature,S3,Base,Gemini31Pro,2,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Gemini31Pro-Run2.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Gemini31Pro-Run2.txt
Part2-Temperature-S3-Base-Gemini31Pro-Run3,Temperature,S3,Base,Gemini31Pro,3,SCRIPT,FAIL,,730,runtime/infra issue,TIMEOUT,script timed out after 900s; see D:\UET\KLTN\llm-ts-protocolbench\results\part2-interactive-llm-forecasting\execution-logs\Part2-Temperature-S3-Base-Gemini31Pro-Run3.txt,results/part2-interactive-llm-forecasting/execution-logs/Part2-Temperature-S3-Base-Gemini31Pro-Run3.txt
